product_name,customer_marital_status,customer_gender,territory_name,special_offer_type,special_offer_category,order_date,status,delivery_days,subtotal,order_qty,unit_price,unit_price_discount
ML Road Front Wheel,M,M,Southwest,No Discount,No Discount,2013-09-22,entregue no prazo,7,89.46,1,34.99,0.0
All-Purpose Bike Stand,M,F,Southwest,No Discount,No Discount,2013-07-03,entregue no prazo,7,7.28,1,4.99,0.0
"Road-450 Red, 58",M,M,Southwest,No Discount,No Discount,2014-04-09,entregue no prazo,7,63.97,1,24.99,0.0
"LL Touring Frame - Yellow, 58",M,F,Southwest,No Discount,No Discount,2013-12-17,entregue no prazo,7,40.23,1,7.95,0.0
"Road-250 Red, 48",M,M,Southwest,No Discount,No Discount,2014-02-25,entregue no prazo,7,64.47,1,4.99,0.0
ML Mountain Front Wheel,M,M,Southwest,No Discount,No Discount,2014-05-03,entregue no prazo,7,12.94,1,7.95,0.0
"Road-150 Red, 56",M,M,Southwest,No Discount,No Discount,2013-08-19,entregue no prazo,7,71.58,1,3.99,0.0
"HL Road Frame - Black, 52",M,M,Southwest,No Discount,No Discount,2014-05-10,entregue no prazo,7,58.98,1,4.99,0.0
"Road-450 Red, 48",M,F,Southwest,No Discount,No Discount,2013-11-09,entregue no prazo,7,39.98,1,4.99,0.0
"LL Touring Frame - Yellow, 58",M,F,Southwest,No Discount,No Discount,2014-03-04,entregue no prazo,7,56.97,1,21.98,0.0
LL Mountain Tire,M,F,Southwest,No Discount,No Discount,2014-01-20,entregue no prazo,7,25.48,1,3.99,0.0
ML Mountain Handlebars,M,M,Southwest,No Discount,No Discount,2014-03-22,entregue no prazo,7,23.97,1,8.99,0.0
"Road-150 Red, 48",M,F,Southwest,No Discount,No Discount,2013-08-15,entregue no prazo,7,39.98,1,34.99,0.0
"LL Road Frame - Black, 60",M,F,Southwest,No Discount,No Discount,2013-12-16,entregue no prazo,7,34.99,1,34.99,0.0
"Road-250 Red, 52",M,F,Southwest,No Discount,No Discount,2014-01-29,entregue no prazo,7,119.96,1,49.99,0.0
"LL Touring Frame - Yellow, 62",M,M,Southwest,No Discount,No Discount,2014-01-31,entregue no prazo,7,39.98,1,34.99,0.0
Touring Rear Wheel,M,M,Southwest,No Discount,No Discount,2014-05-28,entregue no prazo,7,89.98,1,4.99,0.0
Headlights - Dual-Beam,M,F,Southwest,No Discount,No Discount,2014-05-21,entregue no prazo,7,6.28,1,2.29,0.0
"HL Touring Frame - Yellow, 46",M,M,Southwest,No Discount,No Discount,2014-06-07,entregue no prazo,7,59.27,1,21.98,0.0
"Road-750 Black, 52",M,F,Southwest,Volume Discount,Reseller,2014-03-02,entregue no prazo,7,54.21,1,2.29,0.0
HL Road Rear Wheel,M,F,Southwest,No Discount,No Discount,2013-07-11,entregue no prazo,7,27.28,1,24.99,0.0
ML Mountain Rear Wheel,M,F,Southwest,No Discount,No Discount,2013-07-04,entregue no prazo,7,71.58,1,34.99,0.0
"Road-250 Black, 44",M,M,Southwest,No Discount,No Discount,2013-09-10,entregue no prazo,7,3.99,1,3.99,0.0
"HL Road Frame - Black, 62",M,M,Southwest,No Discount,No Discount,2014-03-17,entregue no prazo,7,128.97,1,49.99,0.0
"ML Mountain Frame - Black, 48",M,M,Southwest,No Discount,No Discount,2014-06-16,entregue no prazo,7,114.46,1,4.99,0.0
"HL Road Frame - Black, 52",M,F,Southwest,No Discount,No Discount,2013-12-24,entregue no prazo,7,119.98,1,69.99,0.0
ML Mountain Handlebars,M,M,Southwest,No Discount,No Discount,2013-11-13,entregue no prazo,7,133.47,1,4.99,0.0
"HL Road Frame - Black, 52",M,M,Southwest,No Discount,No Discount,2014-04-08,entregue no prazo,7,68.97,1,53.99,0.0
"LL Touring Frame - Yellow, 58",M,F,Southwest,No Discount,No Discount,2013-11-17,entregue no prazo,7,30.48,1,8.99,0.0
"LL Road Frame - Black, 48",M,M,Southwest,No Discount,No Discount,2014-02-26,entregue no prazo,7,39.99,1,4.99,0.0
"LL Touring Frame - Blue, 62",M,F,Southwest,No Discount,No Discount,2013-12-12,entregue no prazo,7,14.98,1,4.99,0.0
"LL Mountain Frame - Silver, 48",M,F,Southwest,No Discount,No Discount,2014-03-11,entregue no prazo,7,67.93,1,7.95,0.0
HL Headset,M,M,Southwest,No Discount,No Discount,2013-10-29,entregue no prazo,7,58.98,1,53.99,0.0
Rear Brakes,M,F,Southwest,No Discount,No Discount,2014-06-22,entregue no prazo,7,7.28,1,2.29,0.0
"Short-Sleeve Classic Jersey, XL",M,M,Southwest,No Discount,No Discount,2014-05-10,entregue no prazo,7,128.97,1,49.99,0.0
"LL Mountain Frame - Silver, 52",M,M,Southwest,No Discount,No Discount,2013-10-29,entregue no prazo,7,71.58,1,32.6,0.0
"Mountain-500 Black, 40",M,F,Southwest,No Discount,No Discount,2014-06-23,entregue no prazo,7,13.98,1,8.99,0.0
"Women's Tights, M",M,F,Southwest,No Discount,No Discount,2014-02-26,entregue no prazo,7,69.99,1,69.99,0.0
"HL Road Frame - Black, 62",M,M,Southwest,No Discount,No Discount,2014-04-01,entregue no prazo,7,28.96,1,8.99,0.0
ML Fork,M,F,Southwest,No Discount,No Discount,2013-09-07,entregue no prazo,7,36.59,1,3.99,0.0
"ML Mountain Frame - Black, 48",M,F,Southwest,No Discount,No Discount,2014-03-30,entregue no prazo,7,24.99,1,24.99,0.0
"Touring-1000 Blue, 46",M,F,Southwest,No Discount,No Discount,2014-03-23,entregue no prazo,7,71.58,1,32.6,0.0
"LL Touring Frame - Blue, 62",M,F,Southwest,No Discount,No Discount,2014-06-28,entregue no prazo,7,141.98,1,120.0,0.0
"Touring-3000 Blue, 58",M,M,Southwest,No Discount,No Discount,2014-02-11,entregue no prazo,7,61.96,1,4.99,0.0
"Full-Finger Gloves, S",M,F,Southwest,No Discount,No Discount,2013-07-31,entregue no prazo,7,64.47,1,4.99,0.0
"Road-150 Red, 52",M,F,Southwest,No Discount,No Discount,2014-04-10,entregue no prazo,7,54.98,1,4.99,0.0
"Touring-1000 Blue, 50",M,F,Southwest,No Discount,No Discount,2013-12-29,entregue no prazo,7,196.29,1,2.29,0.0
"Road-250 Red, 48",M,M,Southwest,No Discount,No Discount,2014-01-05,entregue no prazo,7,34.98,1,29.99,0.0
Touring Front Wheel,M,M,Southwest,No Discount,No Discount,2013-11-02,entregue no prazo,7,123.98,1,69.99,0.0
"Mountain-300 Black, 44",M,F,Southwest,No Discount,No Discount,2013-09-13,entregue no prazo,7,71.58,1,34.99,0.0
ML Mountain Front Wheel,M,M,Southwest,No Discount,No Discount,2013-07-16,entregue no prazo,7,42.28,1,4.99,0.0
"Road-250 Black, 58",M,M,Southwest,No Discount,No Discount,2013-07-11,entregue no prazo,7,27.28,1,2.29,0.0
"Men's Bib-Shorts, L",M,M,Southwest,No Discount,No Discount,2014-02-16,entregue no prazo,7,23.78,1,21.49,0.0
"Road-450 Red, 48",M,F,Southwest,No Discount,No Discount,2013-08-22,entregue no prazo,7,37.27,1,29.99,0.0
ML Headset,M,F,Southwest,No Discount,No Discount,2013-08-05,entregue no prazo,7,69.97,1,4.99,0.0
"Mountain-500 Silver, 48",M,F,Southwest,No Discount,No Discount,2014-04-04,entregue no prazo,7,85.48,1,21.98,0.0
ML Touring Seat/Saddle,M,M,Southwest,No Discount,No Discount,2014-05-28,entregue no prazo,7,29.99,1,29.99,0.0
"Road-150 Red, 48",M,F,Southwest,No Discount,No Discount,2013-12-09,entregue no prazo,7,128.97,1,8.99,0.0
"Half-Finger Gloves, S",M,M,Southwest,No Discount,No Discount,2014-02-24,entregue no prazo,7,42.28,1,4.99,0.0
"Half-Finger Gloves, M",M,M,Southwest,No Discount,No Discount,2014-01-12,entregue no prazo,7,69.99,1,69.99,0.0
HL Bottom Bracket,M,F,Southwest,No Discount,No Discount,2014-03-22,entregue no prazo,7,64.47,1,34.99,0.0
"LL Touring Frame - Blue, 50",M,M,Southwest,No Discount,No Discount,2013-07-02,entregue no prazo,7,120.0,1,120.0,0.0
"LL Mountain Frame - Black, 52",M,M,Southwest,No Discount,No Discount,2014-01-13,entregue no prazo,7,23.97,1,8.99,0.0
LL Headset,M,F,Southwest,No Discount,No Discount,2014-05-26,entregue no prazo,7,28.98,1,24.99,0.0
"Short-Sleeve Classic Jersey, S",M,F,Southwest,No Discount,No Discount,2013-12-22,entregue no prazo,7,7.28,1,4.99,0.0
"Mountain-300 Black, 38",M,M,Southwest,No Discount,No Discount,2013-11-05,entregue no prazo,7,64.47,1,34.99,0.0
"Road-450 Red, 58",M,F,Southwest,No Discount,No Discount,2013-08-29,entregue no prazo,7,70.96,1,4.99,0.0
"Touring-2000 Blue, 60",M,M,Southwest,No Discount,No Discount,2014-04-09,entregue no prazo,7,34.99,1,34.99,0.0
"Mountain-300 Black, 40",M,M,Southwest,No Discount,No Discount,2014-05-25,entregue no prazo,7,45.58,1,3.99,0.0
"HL Touring Frame - Yellow, 46",M,M,Southwest,No Discount,No Discount,2014-01-12,entregue no prazo,7,100.09,1,63.5,0.0
LL Touring Handlebars,M,M,Southwest,No Discount,No Discount,2013-07-26,entregue no prazo,7,27.28,1,24.99,0.0
HL Road Seat/Saddle,M,M,Southwest,No Discount,No Discount,2014-05-08,entregue no prazo,7,93.97,1,34.99,0.0
"Mountain-200 Silver, 42",M,F,Southwest,No Discount,No Discount,2013-11-09,entregue no prazo,7,68.97,1,53.99,0.0
"Road-450 Red, 44",M,M,Southwest,No Discount,No Discount,2013-11-30,entregue no prazo,7,14.98,1,9.99,0.0
"Mountain-100 Silver, 38",M,F,Southwest,No Discount,No Discount,2014-05-05,entregue no prazo,7,71.97,1,21.98,0.0
Mountain Bottle Cage,M,F,Southwest,No Discount,No Discount,2013-12-01,entregue no prazo,7,39.25,1,21.98,0.0
ML Touring Seat/Saddle,M,F,Southwest,No Discount,No Discount,2013-10-15,entregue no prazo,7,35.0,1,35.0,0.0
"LL Touring Frame - Yellow, 62",M,F,Southwest,No Discount,No Discount,2013-09-01,entregue no prazo,7,77.96,1,4.99,0.0
"Women's Mountain Shorts, S",M,F,Southwest,No Discount,No Discount,2013-07-19,entregue no prazo,7,32.28,1,29.99,0.0
"LL Mountain Frame - Black, 44",M,F,Southwest,No Discount,No Discount,2014-06-22,entregue no prazo,7,13.98,1,8.99,0.0
"LL Touring Frame - Yellow, 50",M,M,Southwest,No Discount,No Discount,2014-01-05,entregue no prazo,7,42.28,1,35.0,0.0
Touring Tire Tube,M,M,Southwest,No Discount,No Discount,2014-02-07,entregue no prazo,7,78.98,1,8.99,0.0
"ML Road Frame - Red, 52",M,F,Southwest,No Discount,No Discount,2013-08-08,entregue no prazo,7,4.99,1,4.99,0.0
"Racing Socks, L",M,M,Southwest,No Discount,No Discount,2013-10-27,entregue no prazo,7,21.98,1,21.98,0.0
ML Road Tire,M,M,Southwest,No Discount,No Discount,2013-12-06,entregue no prazo,7,147.28,1,120.0,0.0
"ML Mountain Frame-W - Silver, 42",M,F,Southwest,No Discount,No Discount,2014-01-14,entregue no prazo,7,38.98,1,34.99,0.0
"Classic Vest, L",M,F,Southwest,No Discount,No Discount,2013-11-12,entregue no prazo,7,99.47,1,35.0,0.0
"Road-650 Black, 48",M,M,Southwest,No Discount,No Discount,2013-12-13,entregue no prazo,7,56.97,1,21.98,0.0
"Sport-100 Helmet, Black",M,F,Southwest,No Discount,No Discount,2013-07-13,entregue no prazo,7,23.97,1,4.99,0.0
"Mountain-100 Black, 42",M,F,Southwest,No Discount,No Discount,2013-09-16,entregue no prazo,7,25.48,1,21.49,0.0
"LL Mountain Frame - Black, 52",M,F,Southwest,No Discount,No Discount,2014-05-18,entregue no prazo,7,91.58,1,8.99,0.0
"Road-650 Red, 58",M,M,Southwest,No Discount,No Discount,2013-09-28,entregue no prazo,7,28.98,1,24.99,0.0
"LL Mountain Frame - Black, 44",M,F,Southwest,No Discount,No Discount,2013-12-12,entregue no prazo,7,35.0,1,35.0,0.0
"Road-150 Red, 44",M,F,Southwest,No Discount,No Discount,2014-01-13,entregue no prazo,7,69.99,1,69.99,0.0
Hitch Rack - 4-Bike,M,M,Southwest,No Discount,No Discount,2013-11-15,entregue no prazo,7,62.98,1,8.99,0.0
"Women's Mountain Shorts, M",M,M,Southwest,No Discount,No Discount,2013-10-01,entregue no prazo,7,2.29,1,2.29,0.0
ML Mountain Seat/Saddle,M,M,Southwest,No Discount,No Discount,2014-03-18,entregue no prazo,7,78.48,1,4.99,0.0
"HL Mountain Frame - Black, 46",M,M,Southwest,No Discount,No Discount,2013-07-07,entregue no prazo,7,36.27,1,4.99,0.0
"Full-Finger Gloves, S",M,F,Southwest,No Discount,No Discount,2013-10-07,entregue no prazo,7,39.99,1,35.0,0.0
"LL Road Frame - Black, 60",M,M,Southwest,No Discount,No Discount,2013-08-28,entregue no prazo,7,36.59,1,3.99,0.0
"Short-Sleeve Classic Jersey, M",M,F,Southwest,No Discount,No Discount,2014-06-18,entregue no prazo,7,32.28,1,29.99,0.0
HL Touring Seat/Saddle,M,F,Southwest,No Discount,No Discount,2014-05-03,entregue no prazo,7,32.27,1,4.99,0.0
Mountain Bottle Cage,M,F,Southwest,No Discount,No Discount,2013-12-01,entregue no prazo,7,68.97,1,4.99,0.0
"LL Road Frame - Black, 62",M,M,Southwest,No Discount,No Discount,2013-10-16,entregue no prazo,7,81.46,1,34.99,0.0
"HL Touring Frame - Yellow, 54",M,F,Southwest,No Discount,No Discount,2013-07-20,entregue no prazo,7,14.98,1,4.99,0.0
"Classic Vest, L",M,F,Southwest,No Discount,No Discount,2013-11-06,entregue no prazo,7,74.98,1,34.99,0.0
HL Touring Seat/Saddle,M,F,Southwest,No Discount,No Discount,2013-07-11,entregue no prazo,7,23.97,1,4.99,0.0
"HL Mountain Frame - Silver, 48",M,M,Southwest,No Discount,No Discount,2014-03-11,entregue no prazo,7,68.97,1,28.99,0.0
"LL Touring Frame - Yellow, 54",M,M,Southwest,No Discount,No Discount,2014-05-15,entregue no prazo,7,68.97,1,4.99,0.0
"Mountain-200 Black, 38",M,M,Southwest,No Discount,No Discount,2013-11-06,entregue no prazo,7,71.97,1,49.99,0.0
"Mountain Bike Socks, M",M,M,Southwest,No Discount,No Discount,2014-04-01,entregue no prazo,7,7.28,1,4.99,0.0
"HL Touring Frame - Yellow, 54",M,F,Southwest,No Discount,No Discount,2013-12-22,entregue no prazo,7,14.98,1,9.99,0.0
"LL Road Frame - Black, 58",M,F,Southwest,No Discount,No Discount,2013-11-15,entregue no prazo,7,42.28,1,4.99,0.0
"Mountain-100 Silver, 38",M,F,Southwest,No Discount,No Discount,2013-09-06,entregue no prazo,7,77.92,1,54.99,0.0
"Long-Sleeve Logo Jersey, L",M,M,Southwest,No Discount,No Discount,2014-06-07,entregue no prazo,7,39.98,1,34.99,0.0
"Mountain-200 Silver, 42",M,F,Southwest,No Discount,No Discount,2013-12-13,entregue no prazo,7,78.98,1,8.99,0.0
"Mountain-100 Silver, 44",M,F,Southwest,No Discount,No Discount,2013-12-30,entregue no prazo,7,30.97,1,8.99,0.0
LL Road Pedal,M,F,Southwest,No Discount,No Discount,2013-07-08,entregue no prazo,7,29.99,1,29.99,0.0
"Mountain-200 Black, 38",M,M,Southwest,No Discount,No Discount,2014-05-25,entregue no prazo,7,88.98,1,3.99,0.0
"Mountain-100 Black, 38",M,M,Southwest,No Discount,No Discount,2014-06-24,entregue no prazo,7,93.49,1,29.99,0.0
"Road-150 Red, 48",M,M,Southwest,No Discount,No Discount,2013-08-16,entregue no prazo,7,39.98,1,34.99,0.0
"HL Mountain Frame - Silver, 48",M,M,Southwest,No Discount,No Discount,2013-12-14,entregue no prazo,7,28.98,1,24.99,0.0
Water Bottle - 30 oz.,M,F,Southwest,No Discount,No Discount,2013-10-12,entregue no prazo,7,12.94,1,4.99,0.0
"Road-450 Red, 52",M,F,Southwest,No Discount,No Discount,2013-12-11,entregue no prazo,7,22.93,1,4.99,0.0
"HL Road Frame - Red, 52",M,M,Southwest,No Discount,No Discount,2013-07-06,entregue no prazo,7,56.97,1,34.99,0.0
"LL Road Frame - Red, 44",M,F,Southwest,No Discount,No Discount,2014-04-08,entregue no prazo,7,42.28,1,35.0,0.0
Fender Set - Mountain,M,M,Southwest,No Discount,No Discount,2014-05-27,entregue no prazo,7,7.28,1,4.99,0.0
"ML Road Frame - Red, 44",M,F,Southwest,No Discount,No Discount,2013-10-02,entregue no prazo,7,67.93,1,7.95,0.0
"Women's Mountain Shorts, S",M,F,Southwest,No Discount,No Discount,2013-10-18,entregue no prazo,7,42.97,1,4.99,0.0
HL Road Tire,M,M,Southwest,No Discount,No Discount,2014-03-21,entregue no prazo,7,68.49,1,63.5,0.0
"HL Touring Frame - Yellow, 54",M,F,Southwest,No Discount,No Discount,2014-06-25,entregue no prazo,7,36.27,1,2.29,0.0
"LL Touring Frame - Yellow, 44",M,M,Southwest,No Discount,No Discount,2013-10-07,entregue no prazo,7,39.98,1,4.99,0.0
"HL Touring Frame - Yellow, 54",M,F,Southwest,No Discount,No Discount,2014-01-02,entregue no prazo,7,13.98,1,4.99,0.0
"LL Road Frame - Red, 58",M,M,Southwest,No Discount,No Discount,2014-01-11,entregue no prazo,7,119.98,1,69.99,0.0
Road Bottle Cage,M,F,Southwest,No Discount,No Discount,2014-03-20,entregue no prazo,7,69.99,1,69.99,0.0
Water Bottle - 30 oz.,M,F,Southwest,No Discount,No Discount,2014-05-23,entregue no prazo,7,78.98,1,8.99,0.0
"LL Road Frame - Black, 44",M,M,Southwest,No Discount,No Discount,2013-10-30,entregue no prazo,7,96.46,1,24.49,0.0
"HL Touring Frame - Blue, 60",M,F,Southwest,No Discount,No Discount,2013-09-03,entregue no prazo,7,100.46,1,9.99,0.0
Rear Brakes,M,M,Southwest,No Discount,No Discount,2014-02-25,entregue no prazo,7,64.47,1,4.99,0.0
LL Road Pedal,M,F,Southwest,No Discount,No Discount,2014-03-25,entregue no prazo,7,4.99,1,4.99,0.0
"LL Touring Frame - Yellow, 54",M,F,Southwest,No Discount,No Discount,2013-12-16,entregue no prazo,7,29.48,1,24.49,0.0
"Road-450 Red, 60",M,M,Southwest,No Discount,No Discount,2013-11-09,entregue no prazo,7,36.27,1,4.99,0.0
"Road-150 Red, 52",M,F,Southwest,No Discount,No Discount,2014-05-28,entregue no prazo,7,160.23,1,2.29,0.0
"LL Mountain Frame - Black, 44",M,F,Southwest,No Discount,No Discount,2013-10-20,entregue no prazo,7,37.29,1,2.29,0.0
"Long-Sleeve Logo Jersey, M",M,M,Southwest,No Discount,No Discount,2013-10-09,entregue no prazo,7,201.28,1,2.29,0.0
"Road-450 Red, 60",M,M,Southwest,No Discount,No Discount,2014-06-11,entregue no prazo,7,63.47,1,24.49,0.0
"Long-Sleeve Logo Jersey, XL",M,M,Southwest,No Discount,No Discount,2014-06-13,entregue no prazo,7,21.49,1,21.49,0.0
"Road-650 Red, 52",M,F,Southwest,No Discount,No Discount,2014-04-09,entregue no prazo,7,63.97,1,34.99,0.0
"Women's Mountain Shorts, M",M,M,Southwest,No Discount,No Discount,2014-01-18,entregue no prazo,7,46.47,1,21.98,0.0
"LL Touring Frame - Blue, 58",M,F,Southwest,No Discount,No Discount,2014-02-24,entregue no prazo,7,37.27,1,2.29,0.0
"ML Road Frame - Red, 52",M,F,Southwest,No Discount,No Discount,2013-09-06,entregue no prazo,7,29.99,1,29.99,0.0
"Mountain-200 Silver, 46",M,M,Southwest,No Discount,No Discount,2013-12-27,entregue no prazo,7,42.28,1,35.0,0.0
LL Touring Seat/Saddle,M,F,Southwest,No Discount,No Discount,2013-12-27,entregue no prazo,7,34.98,1,4.99,0.0
"Road-650 Red, 58",M,M,Southwest,No Discount,No Discount,2013-08-12,entregue no prazo,7,86.58,1,3.99,0.0
ML Mountain Seat/Saddle,M,M,Southwest,No Discount,No Discount,2014-05-07,entregue no prazo,7,61.96,1,34.99,0.0
"HL Mountain Frame - Silver, 42",M,F,Southwest,No Discount,No Discount,2014-06-18,entregue no prazo,7,96.96,1,34.99,0.0
"Road-450 Red, 60",M,M,Southwest,No Discount,No Discount,2014-03-18,entregue no prazo,7,78.48,1,4.99,0.0
"LL Road Frame - Black, 58",M,F,Southwest,No Discount,No Discount,2014-04-06,entregue no prazo,7,141.98,1,21.98,0.0
"LL Mountain Frame - Black, 52",M,F,Southwest,No Discount,No Discount,2014-01-04,entregue no prazo,7,74.98,1,4.99,0.0
"Short-Sleeve Classic Jersey, S",M,M,Southwest,No Discount,No Discount,2013-11-30,entregue no prazo,7,83.99,2,41.99,0.0
"Full-Finger Gloves, S",M,F,Southwest,No Discount,No Discount,2013-10-01,entregue no prazo,7,9.99,1,9.99,0.0
Hydration Pack - 70 oz.,M,F,Southwest,No Discount,No Discount,2014-02-06,entregue no prazo,7,60.47,1,34.99,0.0
"Full-Finger Gloves, M",M,F,Southwest,No Discount,No Discount,2013-11-25,entregue no prazo,7,17.27,1,4.99,0.0
"Full-Finger Gloves, M",M,F,Southwest,No Discount,No Discount,2013-10-07,entregue no prazo,7,39.98,1,4.99,0.0
"LL Road Frame - Black, 58",M,F,Southwest,No Discount,No Discount,2013-11-07,entregue no prazo,7,29.98,1,24.99,0.0
"HL Touring Frame - Blue, 60",M,F,Southwest,No Discount,No Discount,2014-01-07,entregue no prazo,7,89.98,1,4.99,0.0
"ML Mountain Frame-W - Silver, 42",M,F,Southwest,No Discount,No Discount,2013-12-24,entregue no prazo,7,48.98,1,35.0,0.0
"LL Touring Frame - Blue, 54",M,M,Southwest,No Discount,No Discount,2013-09-24,entregue no prazo,7,89.97,1,34.99,0.0
"Road-150 Red, 44",M,F,Southwest,No Discount,No Discount,2014-02-03,entregue no prazo,7,69.99,1,69.99,0.0
"HL Touring Frame - Blue, 54",M,M,Southwest,No Discount,No Discount,2014-01-02,entregue no prazo,7,34.99,1,34.99,0.0
"Road-650 Black, 52",M,M,Southwest,No Discount,No Discount,2014-03-08,entregue no prazo,7,71.58,1,32.6,0.0
"ML Road Frame - Red, 52",M,M,Southwest,No Discount,No Discount,2014-01-21,entregue no prazo,7,539.99,1,539.99,0.0
"HL Road Frame - Red, 62",M,M,Southwest,No Discount,No Discount,2014-03-19,entregue no prazo,7,125.47,1,35.0,0.0
"LL Touring Frame - Blue, 58",M,F,Southwest,No Discount,No Discount,2014-02-21,entregue no prazo,7,49.97,1,4.99,0.0
"Racing Socks, M",M,M,Southwest,No Discount,No Discount,2013-11-30,entregue no prazo,7,34.99,1,34.99,0.0
"HL Mountain Frame - Black, 38",M,F,Southwest,No Discount,No Discount,2014-04-05,entregue no prazo,7,99.96,1,34.99,0.0
"Road-450 Red, 60",M,M,Southwest,No Discount,No Discount,2014-01-21,entregue no prazo,7,89.46,1,4.99,0.0
"Long-Sleeve Logo Jersey, XL",M,M,Southwest,No Discount,No Discount,2013-11-09,entregue no prazo,7,74.46,1,34.99,0.0
"HL Touring Frame - Yellow, 60",M,M,Southwest,No Discount,No Discount,2014-05-25,entregue no prazo,7,88.98,1,63.5,0.0
HL Mountain Front Wheel,M,M,Southwest,No Discount,No Discount,2013-09-01,entregue no prazo,7,77.96,1,9.99,0.0
"HL Mountain Frame - Silver, 38",M,F,Southwest,No Discount,No Discount,2014-04-07,entregue no prazo,7,12.94,1,4.99,0.0
Rear Brakes,M,M,Southwest,No Discount,No Discount,2013-08-12,entregue no prazo,7,4.99,1,4.99,0.0
"LL Road Frame - Black, 60",M,M,Southwest,No Discount,No Discount,2014-05-15,entregue no prazo,7,34.99,1,34.99,0.0
"Long-Sleeve Logo Jersey, M",M,M,Southwest,No Discount,No Discount,2013-12-01,entregue no prazo,7,39.98,1,34.99,0.0
"Mountain-100 Silver, 38",M,F,Southwest,No Discount,No Discount,2014-02-04,entregue no prazo,7,36.96,1,21.98,0.0
"Road-650 Black, 60",M,F,Southwest,No Discount,No Discount,2013-09-21,entregue no prazo,7,15.23,1,4.99,0.0
"LL Touring Frame - Yellow, 54",M,F,Southwest,No Discount,No Discount,2014-04-03,entregue no prazo,7,37.29,1,35.0,0.0
"Classic Vest, S",M,F,Southwest,No Discount,No Discount,2014-01-11,entregue no prazo,7,36.27,1,28.99,0.0
"Mountain-100 Black, 44",M,F,Southwest,No Discount,No Discount,2014-02-12,entregue no prazo,7,30.97,1,8.99,0.0
